Name,ID,Chromosome,Strand,Gene start,Gene end,Expression start,Expression end,Alias Name,Type,Source,Expression,Host gene,overlapping gene,Rfam ID,p-value,RNA family name,RNA family,comment,Conservation,Reported1 (R) ,Human1 (H),Conserved1 (C),Selected1,ICI1,,Reported2 (R),Human2 (H),Conserved2 (C),Selected2,ICI,,,,,,,,,,,,,
NA,snoID_0562,chr2,+,30410300,30410432,30410300,30410432,SNORA10-3,HACA,PMID:24162733,23001,NA,SNORA64,RF00264,2.30E-030,SNORA64,Small nucleolar RNA SNORA64/SNORA10 family,,Eutherians,28S-4491,28S-4975,28S-4491,RC:28S-4491,0.68,,18S-210,18S-210,18S-210,RCH:18S-210,1.1,,,,,,,,,,,,,
NA,snoID_0563,chr16,-,30430946,30431080,30431082,30430947,SNORA42-80-3,HACA,PMID:24162733,20385,NA,SNORA42,RF00406,6.90E-036,SNORA42,Small nucleolar RNA SNORA42/SNORA80 family,,Vertebrates,18S-572,U4atac.1-28,18S-572,RC:18S-572,1.07,,18S-109,18S-109,18S-109,RCH:18S-109,1.37,,,,,,,,,,,,,
NA,snoID_0564,chr1,+,201947589,201947723,201947591,201947721,SNORA70-11,HACA,PMID:24162733,18813,NA,SNORA70,RF00156,8.60E-036,SNORA70,Small nucleolar RNA SNORA70,,Vertebrates,-,18S-1232,18S-1232,CH:18S-1232,1.18,*,18S-1694,U4atac.1-19,18S-1694,RC:18S-1694,1.07,,,,,,,,,,,,,
NA,snoID_0565,chr2,+,215711671,215711805,215711670,215711805,SNORA70-13,HACA,PMID:24162733,17283,LOC101928103,SNORA70,RF00156,8.00E-034,SNORA70,Small nucleolar RNA SNORA70,,Vertebrates,-,5.8S-22,NA,H:5.8S-22,0.82,*,18S-1694,U7-23,18S-1694,RC:18S-1694,1.07,,,,,,,,,,,,,
NA,snoID_0566,chr1,-,36884049,36884179,36884179,36884049,SNORA63-4,HACA,PMID:24162733,16500,OSCP1,SNORA63,RF00092,1.40E-029,SNORA63,Small nucleolar RNA SNORA63,,Vertebrates,-,U5.1-72,NA,NA,0 (H),,28S-4390,28S-4390,28S-4390,RCH:28S-4390,0.88,,,,,,,,,,,,,
NA,snoID_0567,chr7,-,39368602,39368733,39368733,39368602,SNORA20-2,HACA,PMID:24162733,15790,NA,SNORA20,RF00401,1.40E-026,SNORA20,Small nucleolar RNA SNORA20,,Deuterostomes,18S-651,28S-2349,NA,H:28S-2349,0.31,,-,U4atac.3-116,NA,NA,0.25 (H),,,,,,,,,,,,,
NA,snoID_0568,chr19,-,33099243,33099375,33099375,33099243,SNORA68-2,HACA,PMID:24162733,11762,ANKRD27,SNORA68,RF00263,1.90E-031,SNORA68,Small nucleolar RNA SNORA68,,Deuterostomes,-,U11.1-99,18S-1154,C:18S-1154,0.86,*,28S-4393,U5.4-90,NA,H:U5.4-90,0.31,,,,,,,,,,,,,
NA,snoID_0569,chr7,+,64526377,64526510,64526377,64526509,SNORA22,HACA,GENCODE,8022,CCT6P3,SNORA22,RF00414,6.30E-038,SNORA22,Small nucleolar RNA SNORA22,,Tetrapodes and Teleostes,28S-4966,18S-1069,28S-4467,C:28S-4467,0.62,,28S-4975,18S-918,18S-918,CH:18S-918,1.08,,,,,,,,,,,,,
NA,snoID_0570,chr3,+,186504112,186504236,186504112,186504236,SNORA63-3,HACA,PMID:24162733,6735,EIF4A2,SNORA63,RF00092,1.90E-021,SNORA63,Small nucleolar RNA SNORA63,,Vertebrates,-,28S-4491,28S-4491,NA,0.78 (CH),,28S-4390,28S-4604,NA,H:28S-4604,0.11,,,,,,,,,,,,,
NA,snoID_0571,chr5,+,170793122,170793256,170793124,170793256,SNORA70-14,HACA,PMID:24162733,6277,NA,SNORA70,RF00156,2.40E-034,SNORA70,Small nucleolar RNA SNORA70,,Vertebrates,-,U1.5-72,18S-1232,C:18S-1232,1.18,*,18S-1694,U4.2-40,NA,H:U4.2-40,0.33,,,,,,,,,,,,,
NA,snoID_0572,chrX,-,3450158,3450292,3450292,3450160,SNORA48-3,HACA,PMID:24162733,5811,NA,SNORA48,RF00554,5.60E-039,SNORA48,Small nucleolar RNA SNORA48,,Vertebrates,-,U2.2-70,NA,NA,0 (H),,28S-3797,28S-2815,28S-3797,RC:28S-3797,0.91,,,,,,,,,,,,,
NA,snoID_0573,chr6,+,111169749,111169876,111169747,111169859,SNORA40,HACA,GENCODE,3508,AMD1,SNORA40,RF00561,6.30E-029,SNORA40,Small nucleolar RNA SNORA40,,Vertebrates,28S-4546,18S-169,NA,H:18S-169,0.22,,18S-1174,U4atac.1-14,18S-1174,RC:18S-1174,1.06,,,,,,,,,,,,,
NA,snoID_0574,chr10,-,51611023,51611226,51611225,51611023,SNORA74-3,HACA,PMID:24162733,3072,TIMM23,SNORA74,RF00090,1.30E-019,SNORA74,Small nucleolar RNA SNORA74,,Vertebrates,28S-3741,U11.1-100,NA,H:U11.1-100,0,,28S-3743,18S-1407,NA,H:18S-1407,0.23,,,,,,,,,,,,,
NA,snoID_0575,chr10,+,51383524,51383727,51383525,51383727,SNORA74-4,HACA,PMID:24162733,3072,TIMM23B,SNORA74,RF00090,1.30E-019,SNORA74,Small nucleolar RNA SNORA74,,Vertebrates,28S-3741,U11.1-100,NA,H:U11.1-100,0,,28S-3743,18S-1407,NA,H:18S-1407,0.23,,,,,,,,,,,,,
NA,snoID_0576,chr7,-,115221369,115221495,115221495,115221373,SNORA25-12,HACA,PMID:24162733,2176,NA,SNORA25,RF00402,1.10E-030,SNORA25,Small nucleolar RNA SNORA25,,Tetrapodes and Teleostes,18S-801,18S-649,18S-801,RC:18S-801,1.25,,18S-814,28S-4597,NA,H:28S-4597,0.23,,,,,,,,,,,,,
NA,snoID_0577,chr1,+,15868661,15868799,15868659,15868799,SCARNA21-2,HACA-SCARNA,PMID:24162733,1910,DNAJC16,SCARNA21,RF00602,1.30E-035,SCARNA21,Small Cajal body specific RNA 21,,Therians,U12-18,U12.1-18,U12.1-18,RCH:U12.1-18,1.16,,-,28S-4426,28S-4426,CH:28S-4426,0.96,*,,,,,,,,,,,,
NA,snoID_0578,chr4,-,17322369,17322505,17322505,17322369,SNORA75-2,HACA,PMID:24162733,1486,NA,SNORA75,RF00072,1.70E-025,SNORA75,Small nucleolar RNA SNORA75,,Vertebrates,18S-93,U6atac.1-9,18S-93,RC:18S-93,0.8,,-,U4.1-5,NA,NA,0.16 (H),,,,,,,,,,,,,
NA,snoID_0579,chr15,+,45829449,45829577,45829449,45829573,SNORA41-2,HACA,PMID:24162733,1317,HMGN2P46,SNORA41,RF00403,5.40E-027,SNORA41,Small nucleolar RNA SNORA41,,Vertebrates,18S-1644,U6.1-51,18S-1644,RC:18S-1644,1.12,,-,NA,NA,NA,0 (H),,,,,,,,,,,,,
SNORA112,snoID_0580,chr2,+,96880377,96880500,96880377,96880500,Unknown,HACA,de novo,22157,STARD7-AS1,NA,NA,1000,NA,Unknown,,Therians,-,U4.1-4,18S-1511,C:18S-1511,0.99,*,-,28S-2626,NA,NA,0.35 (H),,,,,,,,,,,,,
SNORA113,snoID_0581,chr12,+,69909220,69909373,69909219,69909370,Unknown,HACA,de novo,14142,FRS2,NA,NA,1000,NA,Unknown,,Eutherians,-,18S-101,18S-101,CH:18S-101,0.97,*,-,18S-110,U4atac.2-116,C:U4atac.2-116,0.98,*,,,,,,,,,,,,
SNORA114,snoID_0582,chr7,-,2128547,2128687,2128689,2128548,Unknown,HACA,de novo,4631,MAD1L1,NA,NA,1000,NA,Unknown,,Primates,-,18S-220,18S-220,CH:18S-220,1.12,*,-,U11.1-10,NA,NA,0 (H),,,,,,,,,,,,,
SNORA115,snoID_0583,chr2,-,218698315,218698456,218698458,218698320,Unknown,HACA,de novo,4310,TNS1,NA,NA,1000,NA,Unknown,,Primates,-,U1.5-78,U4atac.2-13,C:U4atac.2-13,1.02,*,-,U1.10-150,18S-1408,NA,0.71 (C),,,,,,,,,,,,,
SNORA119,snoID_0584,chr16,+,90019785,90019925,90019785,90019925,Unknown,HACA,de novo,4171,DEF8,NA,NA,1000,NA,Unknown,,Primates,-,18S-110,U2.1-128,C:U2.1-128,0.99,*,-,28S-2340,U6atac.1-101,C:U6atac.1-101,1,*,,,,,,,,,,,,
SNORA116,snoID_0585,chr6,+,158744014,158744160,158744016,158744163,Unknown,HACA,de novo,3382,TULP4,NA,NA,1000,NA,Unknown,,Primates,-,18S-943,U4atac.1-19,C:U4atac.1-19,1.08,*,-,18S-1442,U4.1-31,C:U4.1-31,0.99,*,,,,,,,,,,,,
SNORA117,snoID_0586,chr20,-,61514160,61514255,61514256,61514162,Unknown,HACA,de novo,2217,DIDO1,NA,NA,1000,NA,Unknown,,Primates,-,NA,NA,NA,0 (H),,-,U7-6,18S-1288,C:18S-1288,1.13,*,,,,,,,,,,,,
SNORA118,snoID_0587,chr19,+,17203045,17203172,17203044,17203172,Unknown,HACA,de novo,2141,MYO9B,NA,NA,1000,NA,Unknown,,Primates,-,U1.9-125,U1.9-125,NA,0.76 (CH),,-,28S-3406,U2.2-150,NA,0.67 (C),,,,,,,,,,,,,
SNORA120,snoID_0588,chr12,-,6149205,6149349,6149347,6149205,Unknown,HACA,de novo,2128,VWF,NA,NA,1000,NA,Unknown,,Primates,-,28S-2268,NA,NA,0 (H),,-,U11.1-18,U11.1-18,CH:U11.1-18,1.01,*,,,,,,,,,,,,
NA,snoID_0589,chr17,-,31059840,31059954,31059956,31059838,Unknown,HACA,de novo,1666,MYO1D,NA,NA,1000,NA,Unknown,,NA,-,18S-1152,28S-197,C:28S-197,1.06,,-,28S-4197,28S-1415,C:28S-1415,1.06,,,,,,,,,,,,,
NA,snoID_0590,chr11,-,129753744,129753879,129753881,129753744,Unknown,HACA,de novo,1283,NFRKB,NA,NA,1000,NA,Unknown,,NO,-,U7-6,NA,NA,0 (H),,-,18S-1056,NA,NA,0 (H),,,,,,,,,,,,,
SCARNA17,snoID_0591,chr18,+,47340393,47340813,47340393,47340813,SCARNA17,Tandem-CD,HUGO,30879,SNHG22,SCARNA17,RF00492,2.10E-037,SCARNA17,small Cajal body-specific RNA 17,,Therians,U12-21,U4atac.1-49,U4atac.1-49,R:U12-21,1.33,,-,NA,NA,NA,NA (),,U4-8,U4.1-8,U4-8,RCH:U4.1-8,1.75,,-,U2.1-43,U2.1-43,CH:U2.1-43,0.54,
SCARNA20,snoID_0592,chr17,-,58308877,58309006,58309010,58308877,SCARNA20,HACA-SCARNA,HUGO,12275918,USP32,SCARNA20,RF00601,1.20E-029,SCARNA20,Small Cajal body specific RNA 20,,Mammals,-,U4atac.2-10,NA,NA,0.43 (H),,U12-27,28S-86,U12.1-27,RC:U12.1-27,0.89,,,,,,,,,,,,,
SCARNA2,snoID_0593,chr1,+,109642815,109643234,109642816,109643234,SCARNA2,Tandem-CD,HUGO,245226,NA,SCARNA2,RF01268,1.80E-136,SCARNA2,Small Cajal body-specific RNA 2,,Tetrapodes and Teleostes,U2-25,U5.1-62,U2.1-25,C:U2.1-25,0.82,,-,NA,NA,NA,NA (),,U2-61,18S-1363,18S-1363,CH:18S-1363,1.12,,-,28S-4551,28S-1963,C:28S-1963,1.06,*
SCARNA23,snoID_0594,chrX,+,24762558,24762687,24762557,24762687,SCARNA23,HACA-SCARNA,HUGO,5286,POLA1,SCARNA23,RF00422,5.00E-033,SCARNA24,Small Cajal body specific RNA 24,,Eutherians,-,U2.3-117,NA,NA,0 (H),,U6-40,U6.6-40,U6.6-40,RCH:U6.6-40,0.97,,,,,,,,,,,,,
SCARNA4,snoID_0595,chr1,-,155895749,155895877,155895876,155895749,SCARNA4,HACA-SCARNA,HUGO,7190460,KIAA0907,SCARNA4,RF00423,3.80E-035,SCARNA4,Small Cajal body specific RNA 4,,Tetrapodes and Teleostes,U2-41,U2.3-41,U4atac.2-8,RH:U2.3-41,0.89,,U2-39,28S-2612,U2.3-39,RC:U2.3-39,0.81,,,,,,,,,,,,,
SCARNA3,snoID_0596,chr1,-,175937533,175937676,175937676,175937537,SCARNA3,HACA-SCARNA,HUGO,158564,RFWD2,SCARNA3,RF00565,1.60E-037,SCARNA3,Small Cajal body specific RNA 3,,Tetrapodes,-,28S-1639,NA,NA,0.29 (H),,U6-40,U6.6-40,U6.6-40,RCH:U6.6-40,0.91,,,,,,,,,,,,,
SCARNA5,snoID_0597,chr2,+,234184372,234184649,234184373,234184649,SCARNA5,Hybrid,HUGO,152187,ATG16L1,SCARNA5,RF00478,5.30E-043,SCARNA6,Small Cajal body specific RNA 6,,Vertebrates,U5-39,U5.1-39,U5.1-39,RCH:U5.1-39,1.01,,-,28S-4164,18S-595,C:18S-595,0.39,,-,28S-1307,18S-1530,C:18S-1530,0.49,,U4-65,U4.1-65,U4.1-65,RCH:U4.1-65,0.96,
SCARNA7,snoID_0598,chr3,-,160232695,160233024,160233024,160232697,SCARNA7,CD-SCARNA,HUGO,57476,KPNA4,SCARNA7,RF01295,4.00E-106,SCARNA7,Small Cajal body-specific RNA 7,,Tetrapodes and Teleostes,-,18S-785,5.8S-76,C:5.8S-76,1,*,U1-70,U1.1-70,U1.1-70,RCH:U1.1-70,1.45,,,,,,,,,,,,,
SCARNA21,snoID_0599,chr17,+,7809441,7809578,7809382,7809640,SCARNA21,Hybrid,HUGO,7363,CHD3,SCARNA21,RF00602,9.00E-038,SCARNA21,Small Cajal body specific RNA 21,,Therians,-,U12.1-17,U12.1-17,CH:U12.1-17,1.11,*,U12-18,U12.1-18,U12.1-18,RCH:U12.1-18,1.15,,-,U6atac-83,18S-658,H:U6atac-83,0.11,,-,28S-4426,28S-4426,CH:28S-4426,0.71,
SCARNA9L,snoID_0600,chrX,-,20154184,20154531,20154531,20154185,SCARNA9L,Tandem-CD,HUGO,97110,EIF1AX,SCARNA9L,RF00494,4.70E-023,snoU2_19,Small nucleolar RNA U2-19,,Vertebrates,U2-19,U2.1-19,U2.1-19,RCH:U2.1-19,1.05,,-,18S-153,28S-2840 ,NA,0.26 (C),,NA,NA,NA,NA,NA,,U2-30,U2.1-30,U2-30,RCH:U2.1-30,1.26,
SCARNA8,snoID_0601,chr9,-,19063654,19063784,19063785,19063654,SCARNA8,HACA-SCARNA,HUGO,146733,HAUS6,SCARNA8,RF00286,1.50E-038,SCARNA8,Small Cajal body specific RNA 8,,Deuterostomes,U2-34,28S-4604,U2.3-34,RC:U2.3-34,0.91,,U2-44,U2.3-44,18S-1364,RH:U2.3-44,0.96,,,,,,,,,,,,,
SCARNA16,snoID_0602,chr17,+,75085389,75085575,75085389,75085575,SCARNA16,HACA-SCARNA,HUGO,2088422,SEC14L1,SCARNA16,RF00424,1.00E-062,SCARNA16,Small Cajal body specific RNA 16,,Tetrapodes and Teleostes,-,28S-4188,NA,NA,0 (H),,U1-5,U1.4-5,U1.4-5,RCH:U1.4-5,0.64,,,,,,,,,,,,,
SCARNA1,snoID_0603,chr1,+,28160912,28161077,28160912,28161078,SCARNA1,HACA-SCARNA,HUGO,4523011,PPP1R8,SCARNA1,RF00553,2.30E-047,SCARNA1,Small Cajal body specific RNA 1,,Vertebrates,-,U2.3-49,NA,NA,0.32 (H),,U2-89,28S-4164,18S-1441,C:18S-1441,0.62,,,,,,,,,,,,,
SCARNA15,snoID_0604,chr15,+,83424697,83424823,83424697,83424823,SCARNA15,HACA-SCARNA,HUGO,279919,RP11-752G15.6,SCARNA15,RF00426,1.30E-034,SCARNA15,Small Cajal body specific RNA 15,,Tetrapodes and Teleostes,-,U5.3-84,NA,NA,0.18 (H),,U2-37,U2.3-39,U2.3-39,CH:U2.3-39,1.01,,,,,,,,,,,,,
SCARNA9,snoID_0605,chr11,+,93454680,93455032,93454680,93455032,SCARNA9,Tandem-CD,HUGO,80997,KIAA1731,SCARNA9,RF00494,2.30E-023,snoU2_19,Small nucleolar RNA U2-19,,Vertebrates,U2-19,U2.1-19,U2.1-19,RCH:U2.1-19,1.05,,-,18S-153,28S-2840 ,NA,0.26 (C),,NA,NA,NA,NA,NA,,U2-30,U2.1-30,U2-30,RCH:U2.1-30,1.26,
SCARNA13,snoID_0606,chr14,-,95999692,95999966,95999966,95999692,SCARNA13,Tandem-HACA,HUGO,221925,SNHG10,SCARNA13,RF00231,1.50E-098,SCARNA13,Small Cajal body specific RNA 13,,Amniotes,-,U4.1-38,U7-7,NA,0.42 (C),,-,U2.2-167,U7-7,C:U7-7,1,*,U5-51,U5.1-51,18S-148,RH:U5.1-51,0.59,,U2-54,U2.3-54 ,U2.1-34,RH:U2.3-54 ,0.92,
SCARNA12,snoID_0607,chr12,-,7076500,7076769,7076769,7076501,SCARNA12,Hybrid,HUGO,36189,PHB2,SCARNA12,RF01294,1.40E-098,snoU89,Small nucleolar RNA U89,,Eutherians,NA,NA,NA,NA,NA,,U5-44,18S-917,18S-917,CH:18S-917,0.65,,-,18S-897,18S-556,C:18S-556,0.5,,-,18S-464,18S-464,CH:18S-464,0.92,
SCARNA10,snoID_0608,chr12,+,6619388,6619717,6619388,6619717,SCARNA10,Hybrid,HUGO,342134,NCAPD2,SCARNA10,RF01296,6.50E-113,snoU85,Small nucleolar RNA U85,,Tetrapodes and Teleostes,-,18S-283,18S-283,HC:18S-283,1.01,*,U5-44,U5.1-44,18S-530,RH:U5.1-44,0.82,,-,28S-3246,18S-101,C:1818S-101,0.21,,U5-43,U5.1-43,U5-43,RCH:U5.1-43,1.02,
SCARNA18,snoID_0609,chr5,-,82360023,82360156,82360156,82360027,SCARNA18,HACA-SCARNA,HUGO,98632,TMEM167A,SCARNA18,RF01233,4.30E-034,snoU109,Small nucleolar RNA U109,,Tetrapodes and Teleostes,-,28S-4438,NA,NA,0 (H),,U1-6,U1.4-6,18S-32,RH:U1.4-6,0.71,,,,,,,,,,,,,
SCARNA11,snoID_0610,chr12,-,6690639,6690775,6690776,6690639,SCARNA11,HACA-SCARNA,HUGO,124746,CHD4,SCARNA11,RF00564,8.60E-036,SCARNA11,Small Cajal body specific RNA 11,,Tetrapodes and Teleostes,-,U6.6-40,NA,NA,0.42 (H),,U5-41,U5.3-41,18S-1509,RH:U5.3-41,1.02,,,,,,,,,,,,,
SCARNA22,snoID_0611,chr4,+,1976363,1976487,1976363,1976490,SCARNA22,HACA-SCARNA,HUGO,7110625,WHSC1,SCARNA22,RF00427,6.70E-034,SCARNA23,Small Cajal body specific RNA 23,,Deuterostomes,-,28S-2268,NA,NA,0.18 (H),,-,28S-3595,NA,NA,0.37 (H),,,,,,,,,,,,,
SCARNA14,snoID_0612,chr15,-,66639544,66639680,66639682,66639544,SCARNA14,HACA-SCARNA,HUGO,32242,TIPIN,SCARNA14,RF00582,1.10E-037,SCARNA14,Small Cajal body specific RNA 14,,Tetrapodes and Teleostes,-,28S-324,NA,NA,0.51 (H),,U2-7,U1.1-72,U1.1-72,CH:U1.1-72,0.73,,,,,,,,,,,,,
SCARNA6,snoID_0613,chr2,+,234197322,234197587,234197322,234197587,SCARNA6,Hybrid,HUGO,24567,ATG16L1,SCARNA6,RF00478,6.00E-081,SCARNA6,Small Cajal body specific RNA 6,,Eutherians,U5-39,U5.1-39,U5.1-39,RCH:U5.1-39,1.19,,-,28S-206,18S-1628,C:18S-1628,0.52,,-,28S-2861,28S-2861,HC:28S-2861,0.53,,-,28S-1530,28S-1530,H:28S-1530,0,
SCARNA27,snoID_0614,chr6,-,8086641,8086766,8086768,8086641,SCARNA27,HACA-SCARNA,HUGO,112268,EEF1E1,SCARNA27,NA,1000,NA,Unknown,,NO,-,U4.1-4,NA,NA,0 (H),,-,18S-227,NA,NA,0 (H),,,,,,,,,,,,,
SNORD136,snoID_0615,chr3,+,52722903,52723049,52722907,52722967,SNORD136(ZL126),CD,PMID:25514182,679277,GNL3,NA,RF01183,0.0000049,SNORD19B,Small nucleolar RNA SNORD19B,,Eutherians,-,28S-1733,NA,NA,0 (H),,18S-683,18S-683,18S-683,RCH:18S-683,1.22,,,,,,,,,,,,,
SNORA88,snoID_0616,chr11,-,32165288,32165458,32165356,32165340,SNORA88,HACA,PMID:25514182,656986,NA,NA,NA,1000,NA,Unknown,strange read profile (might be processed),Primates,-,U5.2-90,U5.3-31,NA,0.64 (C),,-,U5.1-76,U5.3-78,NA,0.68 (C),,,,,,,,,,,,,
SNORA97(revised),snoID_0617,chr4,-,83819244,83819444,83819372,83819302,SNORA97,HACA,PMID:25514182,228680,SEC31A,NA,NA,1000,NA,Unknown,revised as SNORD144,Therians,-,28S-2395,NA,NA,0.24 (H),,-,18S-1015,NA,NA,0.17 (H),,,,,,,,,,,,,
SCARNA26A,snoID_0618,chr1,-,155648899,155649046,155649045,155648899,SCARNA26A,HACA-SCARNA,PMID:25514182,143778,YY1AP1,NA,NA,1000,NA,Unknown,,Amniotes,U4-79,U4.2-79,U4.2-79,RCH:U4.2-79,1.15,,-,U2.2-102,NA,NA,0.24 (H),,,,,,,,,,,,,
SNORD135,snoID_0619,chr19,-,12814411,12814485,12814483,12814412,SNORD135(ZL2),CD,PMID:25514182,135517,TNPO2,NA,NA,1000,NA,Unknown,,Eutherians,28S-4276,28S-4276,28S-4276,RCH:28S-4276,1.62,,,,,,,,,,,,,,,,,,,
SCARNA28,snoID_0620,chr7,+,98479320,98479513,98479323,98479509,SCARNA28(ZL1),CD-SCARNA,PMID:25514182,103249,TRRAP,MIR3609,NA,1000,NA,Unknown,,Amniotes,U2-47,U2.2-47,U2.2-47,RCH:U2.2-47,1.31,,,,,,,,,,,,,,,,,,,
SNORA109,snoID_0622,chrX,-,55209913,55210040,55209989,55209934,SNORA109,HACA,PMID:25514182,26504,NA,NA,RF00177,0.0000051,SSU_rRNA_bacteria,Bacterial small subunit ribosomal RNA,strange read profile,Primates,-,NA,NA,NA,0 (H),,-,NA,NA,NA,0 (H),,,,,,,,,,,,,
SNORD134,snoID_0623,chr17,-,80047836,80048015,80048013,80047839,SNORD134(ZL12),CD,PMID:25514182,19065,FASN,NA,NA,1000,NA,Unknown,,Primates,18S-251,28S-1398,18S-251,RC:18S-251,1.17,,18S-1151,28S-2599,18S-1151,RC:18S-1151,1.42,,,,,,,,,,,,,
SNORA96(revised),snoID_0624,chr4,-,83816955,83817193,83817079,83817008,SNORA96,HACA,PMID:25514182,11450,SEC31A,NA,NA,1000,NA,Unknown,revised as SNORD143,Eutherians,-,U6atac.1-77,U5.3-39,NA,0.78 (C),,-,U2.3-92,U4atac.2-118,C:U4atac.2-118,1.01,*,,,,,,,,,,,,
SCARNA26B,snoID_0625,chr1,-,155753475,155753623,155753622,155753478,SCARNA26B,HACA-SCARNA,PMID:25514182,9571,YY1AP1,NA,NA,1000,NA,Unknown,,Amniotes,U4-79,18S-352,U4.1-79,RC:U4.1-79,1.15,,-,28S-445,NA,NA,0.24 (H),,,,,,,,,,,,,
SNORD141-2,snoID_0626,chr5,-,14652387,14652491,14652504,14652382,SNORD141-2,CD,PMID:25514182,6816,NA,NA,NA,1000,NA,Unknown,,Therians,-,NA,NA,NA,0 (H),,-,NA,NA,NA,0 (H),,,,,,,,,,,,,
SNORD141-1,snoID_0627,chr9,+,135895817,135895921,135895806,135895926,SNORD141-1,CD,PMID:25514182,6658,EEF1A1P5,NA,NA,1000,NA,Unknown,,Therians,-,U1.5-29,U1.5-29,CH:U1.5-29,1,*,-,18S-1099,NA,NA,0 (H),,,,,,,,,,,,,
SNORA103,snoID_0628,chr1,-,173835343,173835428,173835506,173835301,SNORA103,HACA,PMID:25514182,6318,GAS5,NA,NA,1000,NA,Unknown,,Primates,-,28S-307,NA,NA,0 (H),,-,NA,NA,NA,0 (H),,,,,,,,,,,,,
SNORA99,snoID_0629,chr8,+,11562871,11563067,11562925,11563025,SNORA99,HACA,PMID:25514182,2608,GATA4,NA,NA,1000,NA,Unknown,strange read profile (might be processed),Primates,-,28S-1212,NA,NA,0 (H),,18S-742,U4.1-73,18S-742,RC:18S-742,0.98,,,,,,,,,,,,,
SNORA85(revised),snoID_0630,chr10,+,3176352,3176517,3176300,3176487,SNORA85,HACA,PMID:25514182,1233,PFKP,NA,NA,1000,NA,Unknown,revised as SNORD142,Eutherians,-,28S-3757,NA,NA,0 (H),,U5-78,U2.2-32,U5.1-78,RC:U5.1-78,1.07,,,,,,,,,,,,,
SNORD132,snoID_0631,chr2,-,111415727,111415826,111415758,111415665,SNORD132,CD,PMID:25514182,1195,BUB1,NA,NA,1000,NA,Unknown,strange read profile,Primates,U2-44,U2.2-44,U2.2-44,RCH:U2.2-44,1.35,,-,U1.1-61,U1.1-61,CH:U1.1-61,1.27,*,,,,,,,,,,,,
SNORA92,snoID_0632,chr22,-,38620486,38620727,38620747,38620538,SNORA92,HACA,PMID:25514182,1012,TMEM184B,NA,NA,1000,NA,Unknown,shortened based on read profile,Primates,U1-78,U1.5-78,U1.5-78,RCH:U1.5-78,1,,-,28S-2878,U4atac.3-90,C:U4atac.3-90,1,,,,,,,,,,,,,
SNORA86,snoID_0633,chr10,-,33190262,33190400,33190473,33190259,SNORA86,HACA,PMID:25514182,979,NA,NA,NA,1000,NA,Unknown,read profile suggest elongation to tandem-HACA,Amniotes,-,28S-4930,NA,NA,0.48 (H),,-,18S-1511,NA,NA,0.31 (H),,,,,,,,,,,,,
SNORD140,snoID_0634,chr22,-,41469606,41469725,41469686,41469606,SNORD140,CD,PMID:25514182,847,NA,NA,NA,1000,NA,Unknown,changed 3'-end based on read profile; low expression,Eutherians,-,18S-1657,U12.1-83,C:U12.1-83,1.16,*,-,28S-2903,28S-1346,C:28S-1346,1.01,*,,,,,,,,,,,,
SNORA93,snoID_0635,chr3,+,13659881,13660048,13659880,13660035,SNORA93,HACA,PMID:25514182,789,FBLN2,NA,NA,1000,NA,Unknown,low expression,Eutherians,-,28S-2268,NA,NA,0.42 (H),,18S-1155,18S-1155,NA,RH:18S-1155,0.48,,,,,,,,,,,,,
SNORA104,snoID_0636,chr19,+,14733025,14733163,14733002,14733166,SNORA104,HACA,PMID:25514182,737,EMR3,NA,NA,1000,NA,Unknown,low expression,Amniotes,-,U11.1-91,NA,NA,0 (H),,-,18S-1511,NA,NA,0.31 (H),,,,,,,,,,,,,
SNORA108,snoID_0637,chr18,+,56267852,56267984,56267886,56267998,SNORA108,HACA,PMID:25514182,679,ALPK2,NA,NA,1000,NA,Unknown,low expression,Primates,-,U2.2-9,18S-1242,C:18S-1242,0.84,*,-,U2.2-133,NA,NA,0 (H),,,,,,,,,,,,,
SNORA100,snoID_0638,chr1,-,245017389,245017519,245017594,245017344,SNORA100,HACA,PMID:25514182,643,NA,NA,NA,1000,NA,Unknown,read profile suggest elongation to tandem-HACA,Mammals,28S-5011,28S-5011,NA,RH:28S-5011,0.71,,-,NA,NA,NA,0 (H),,,,,,,,,,,,,
SNORD128,snoID_0639,chr1,-,8554860,8554973,8554973,8554860,SNORD128(ZL43),CD,PMID:25514182,425,RERE,NA,NA,1000,NA,Unknown,low expression,Eutherians,-,28S-2164,28S-1606,NA,0.68 (C),,-,U2.3-112,18S-1321,NA,0.68 (C),,,,,,,,,,,,,
SNORA105B,snoID_0640,chr2,-,198351512,198351627,198351627,198351512,SNORA105B,HACA,PMID:25514182,226,HSPD1,NA,NA,1000,NA,Unknown,low expression,Vertebrates,-,NA,NA,NA,0 (H),,-,NA,NA,NA,0 (H),,,,,,,,,,,,,
SNORD137,snoID_0641,chr9,-,12972554,12972632,12972634,12972560,SNORD137,CD,PMID:25514182,171,NA,NA,NA,1000,NA,Unknown,low expression,Eutherians,U2-30,18S-605,U2.1-30,RC:U2.1-30,0.75,,-,28S-277,NA,NA,0 (H),,,,,,,,,,,,,
